latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState,message
-34.2072246326622,18.8330307279905,363.87619930808,-4.92126,0.3131716,0.290805783584,3700,2017-05-24 07:57:26,13,16.936,368.79745930808,0,0.3131716,0.290805783584,222.1,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072247015808,18.8330305275021,363.22003130808,-5.577428,0.223694,0.35301182232,3800,2017-05-24 07:57:26,13,16.829,368.79745930808,0,0.3131716,0.35301182232,221.9,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072247704749,18.833030417799,362.89194730808,-5.905512,0,0.38916995996,3900,2017-05-24 07:57:26,13,16.829,368.79745930808,0,0.3131716,0.38916995996,221.8,0,0,1024,1024,1024,1024,0,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072248134761,18.8330304215164,362.89194730808,-5.905512,0,0.39088912012,4000,2017-05-24 07:57:26,13,16.829,368.79745930808,0,0.3131716,0.39088912012,221.7,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072248986206,18.8330303146867,363.87619930808,-4.92126,0,0.42934384576,4200,2017-05-24 07:57:26,12,16.829,368.79745930808,0,0.3131716,0.42934384576,221.6,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072248779676,18.8330303264069,364.20428330808,-4.593176,0,0.42405841252,4300,2017-05-24 07:57:26,12,16.829,368.79745930808,0,0.3131716,0.42934384576,221.6,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072250409624,18.8330300915625,364.86045130808,-3.937008,0,0.50873033124,4400,2017-05-24 07:57:26,14,16.829,368.79745930808,0,0.3131716,0.50873033124,221.5,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072250266894,18.8330301066982,365.51661930808,-3.28084,0,0.50276248328,4500,2017-05-24 07:57:27,14,16.829,368.79745930808,0,0.3131716,0.50873033124,221.4,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072252019929,18.8330299260064,365.84470330808,-2.952756,0,0.57609581896,4600,2017-05-24 07:57:27,14,16.829,368.79745930808,0,0.3131716,0.57609581896,221.2,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072255515339,18.8330296610102,366.82895530808,-1.968504,0,0.70409451072,4800,2017-05-24 07:57:27,14,16.829,368.79745930808,0,0.3131716,0.70409451072,221.2,0,0,1024,1024,1024,1024,221.4,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072255474277,18.8330296600781,367.15703930808,-1.64042,0,0.70360238472,4900,2017-05-24 07:57:27,14,16.829,368.79745930808,0,0.3131716,0.70409451072,221.3,0,0,1024,1024,1024,1024,0,0,96,4.255,4.253,4.248,4.241,0,0,11,AutoTakeoff,
-34.2072258364232,18.8330293770889,367.48512330808,-1.312336,0,0.831282835,5000,2017-05-24 07:57:27,14,16.373,368.79745930808,0,0.3131716,0.831282835,221.4,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.2072258564174,18.8330293929576,367.48512330808,-1.312336,0,0.8312664308,5100,2017-05-24 07:57:27,14,16.373,368.79745930808,0,0.3131716,0.831282835,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.207226159929,18.8330291288022,367.48512330808,-1.312336,0,0.96004924332,5200,2017-05-24 07:57:27,14,16.373,368.79745930808,0,0.3131716,0.96004924332,221,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.2072261791051,18.833029164947,367.48512330808,-1.312336,0,0.95549215656,5300,2017-05-24 07:57:27,14,16.373,368.79745930808,0,0.3131716,0.96004924332,220.9,0,0,1024,1024,1024,1024,0,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.2072264762974,18.8330289932639,367.48512330808,-1.312336,0,1.06364176632,5400,2017-05-24 07:57:27,14,16.373,368.79745930808,0,0.3131716,1.06364176632,220.8,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.2072264818986,18.833029006875,367.48512330808,-1.312336,0,1.06182090012,5500,2017-05-24 07:57:28,14,16.373,368.79745930808,0,0.3131716,1.06364176632,220.4,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.207226777889,18.8330290473061,367.81320730808,-0.984252,0,1.12598100716,5700,2017-05-24 07:57:28,14,16.373,368.79745930808,0,0.3131716,1.12598100716,220,0,0,1024,1024,1024,1024,221.3,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.207226860907,18.833029234332,368.14129130808,-0.656168,0.223694,1.10907483864,5800,2017-05-24 07:57:28,14,16.373,368.79745930808,0,0.3131716,1.12598100716,220.3,0,0,1024,1024,1024,1024,221.3,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.2072268303636,18.8330293602457,368.46937530808,-0.328084,0.223694,1.07559714728,5900,2017-05-24 07:57:28,14,16.373,368.79745930808,0,0.3131716,1.12598100716,220.7,0,0,1024,1024,1024,1024,221.3,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.207227019113,18.83302930865,368.79745930808,0,0.223694,1.13836617816,6000,2017-05-24 07:57:28,14,16.373,368.79745930808,0,0.3131716,1.13836617816,221.1,0,0,1024,1024,1024,1024,221.3,0,96,4.159,4.152,4.151,4.152,0,0,11,AutoTakeoff,
-34.2072272647387,18.8330292552304,368.79745930808,0,0,1.21883206,6200,2017-05-24 07:57:28,14,16.507,368.79745930808,0,0.3131716,1.21883206,221.5,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.207227208198,18.8330293150816,369.12554330808,0.328084,0,1.19148953944,6300,2017-05-24 07:57:28,14,16.507,369.12554330808,0.328084,0.3131716,1.21883206,221.6,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072274784207,18.8330290154153,369.12554330808,0.328084,0,1.32470148596,6400,2017-05-24 07:57:28,14,16.507,369.12554330808,0.328084,0.3131716,1.32470148596,221.6,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072274927383,18.8330289824361,369.45362730808,0.656168,0,1.33491802172,6500,2017-05-24 07:57:29,14,16.507,369.45362730808,0.656168,0.3131716,1.33491802172,221.6,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072275466993,18.8330288963243,369.78171130808,0.984252,0,1.36641736656,6700,2017-05-24 07:57:29,13,16.507,369.78171130808,0.984252,0.3131716,1.36641736656,221.6,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072274677034,18.8330288570201,369.78171130808,0.984252,0,1.3513287834,6800,2017-05-24 07:57:29,13,16.507,369.78171130808,0.984252,0.3131716,1.36641736656,221.7,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072274782521,18.8330288177706,370.10979530808,1.312336,0,1.36182090972,6900,2017-05-24 07:57:29,13,16.507,370.10979530808,1.312336,0.3131716,1.36641736656,221.8,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072274842231,18.8330287795097,370.43787930808,1.64042,0,1.37086946644,7000,2017-05-24 07:57:29,13,16.507,370.43787930808,1.64042,0.3131716,1.37086946644,221.7,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072274962315,18.8330287462449,370.43787930808,1.64042,0,1.38067261636,7100,2017-05-24 07:57:29,13,16.507,370.43787930808,1.64042,0.3131716,1.38067261636,221.6,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072274948281,18.8330285172434,370.76596330808,1.968504,0.223694,1.42574151544,7200,2017-05-24 07:57:29,13,16.507,370.76596330808,1.968504,0.3131716,1.42574151544,221.3,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072275025171,18.8330285063606,370.76596330808,1.968504,0.223694,1.43002629248,7300,2017-05-24 07:57:29,13,16.56,370.76596330808,1.968504,0.3131716,1.43002629248,221.1,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072276010134,18.833028188389,371.09404730808,2.296588,0.223694,1.52183075736,7400,2017-05-24 07:57:29,13,16.56,371.09404730808,2.296588,0.3131716,1.52183075736,220.9,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072275875801,18.833028138209,371.09404730808,2.296588,0.223694,1.5288878442,7500,2017-05-24 07:57:30,13,16.56,371.09404730808,2.296588,0.3131716,1.5288878442,220.9,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072276523555,18.8330276758848,371.42213130808,2.624672,0.223694,1.6456365356,7600,2017-05-24 07:57:30,13,16.56,371.42213130808,2.624672,0.3131716,1.6456365356,221,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072276148517,18.8330275393013,371.42213130808,2.624672,0.223694,1.66714900348,7700,2017-05-24 07:57:30,13,16.56,371.42213130808,2.624672,0.3131716,1.66714900348,221.2,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072277349438,18.8330273320064,371.42213130808,2.624672,0.223694,1.7430774836,7800,2017-05-24 07:57:30,13,16.56,371.42213130808,2.624672,0.3131716,1.7430774836,221.4,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,11,AutoTakeoff,
-34.2072277089712,18.8330271962963,371.75021530808,2.952756,0.223694,1.76808404608,7900,2017-05-24 07:57:30,13,16.56,371.75021530808,2.952756,0.3131716,1.76808404608,221.6,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,6,GPS_Atti,
-34.207227956906,18.8330268305139,371.75021530808,2.952756,0.223694,1.91078090104,8000,2017-05-24 07:57:30,13,16.56,371.75021530808,2.952756,0.3131716,1.91078090104,221.8,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,6,GPS_Atti,
-34.2072279463383,18.833026691158,372.07829930808,3.28084,0.223694,1.9408137104,8100,2017-05-24 07:57:30,13,16.56,372.07829930808,3.28084,0.3131716,1.9408137104,221.9,0,0,1024,1024,1024,1024,221.3,0,96,4.157,4.152,4.149,4.147,0,0,6,GPS_Atti,
-34.2072280868981,18.8330263454894,372.07829930808,3.28084,0.223694,2.05431108936,8200,2017-05-24 07:57:30,14,16.56,372.07829930808,3.28084,0.3131716,2.05431108936,221.9,0,0,1024,1024,1024,1024,221.4,0,96,4.157,4.152,4.149,4.147,0,0,6,GPS_Atti,
-34.2072280771329,18.8330262248005,372.07829930808,3.28084,0.223694,2.08084980412,8300,2017-05-24 07:57:30,14,16.56,372.07829930808,3.28084,0.3131716,2.08084980412,221.9,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.207228297134,18.8330259786995,372.07829930808,3.28084,0,2.18872382332,8400,2017-05-24 07:57:30,14,16.56,372.07829930808,3.28084,0.3131716,2.18872382332,221.7,0,0,1024,1024,1024,1024,221.3,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.207228306827,18.8330259002024,372.07829930808,3.28084,0,2.20958668488,8500,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.20958668488,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072285346676,18.8330257613127,372.07829930808,3.28084,0,2.29396004716,8600,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.29396004716,220.9,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072285690068,18.833025818303,371.75021530808,2.952756,0,2.28848104436,8700,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.29396004716,220.7,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072288915935,18.8330255694977,371.75021530808,2.952756,0,2.42148301712,8800,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.42148301712,220.9,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072289123288,18.8330256203056,371.42213130808,2.624672,0.223694,2.41473432924,8900,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.42148301712,221.1,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072292702292,18.8330255619522,371.09404730808,2.296588,0.223694,2.51470152404,9000,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.51470152404,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072294025226,18.833025659892,371.09404730808,2.296588,0.223694,2.52628617008,9100,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.52628617008,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072297214945,18.8330257186492,370.76596330808,1.968504,0.3131716,2.59601714344,9200,2017-05-24 07:57:31,14,16.56,372.07829930808,3.28084,0.3131716,2.59601714344,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.159,4.153,4.153,4.147,0,0,6,GPS_Atti,
-34.2072298458871,18.8330258478029,370.76596330808,1.968504,0.3131716,2.60231635624,9300,2017-05-24 07:57:31,14,16.534,372.07829930808,3.28084,0.3131716,2.60231635624,221.2,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072301128197,18.833025895056,370.76596330808,1.968504,0.3131716,2.6653872244,9400,2017-05-24 07:57:31,14,16.534,372.07829930808,3.28084,0.3131716,2.6653872244,221.2,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072301945063,18.8330260386001,370.76596330808,1.968504,0.223694,2.65997055756,9500,2017-05-24 07:57:32,14,16.534,372.07829930808,3.28084,0.3131716,2.6653872244,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072305427583,18.833026023201,370.76596330808,1.968504,0.223694,2.76155520648,9600,2017-05-24 07:57:32,13,16.534,372.07829930808,3.28084,0.3131716,2.76155520648,221.4,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072305975068,18.833026142667,370.76596330808,1.968504,0,2.7552166236,9700,2017-05-24 07:57:32,13,16.534,372.07829930808,3.28084,0.3131716,2.76155520648,221.4,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072306702609,18.8330262570764,370.76596330808,1.968504,0,2.75566609868,9900,2017-05-24 07:57:32,14,16.534,372.07829930808,3.28084,0.3131716,2.76155520648,221.3,0,0,1024,1024,1024,1024,0,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072308475484,18.8330261295657,370.76596330808,1.968504,0,2.83055783336,10000,2017-05-24 07:57:32,14,16.534,372.07829930808,3.28084,0.3131716,2.83055783336,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072308380491,18.833026098066,370.76596330808,1.968504,0,2.83341872584,10100,2017-05-24 07:57:32,14,16.534,372.07829930808,3.28084,0.3131716,2.83341872584,221.4,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072310237088,18.8330261562656,371.09404730808,2.296588,0,2.8778872312,10200,2017-05-24 07:57:32,14,16.534,372.07829930808,3.28084,0.3131716,2.8778872312,221.4,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072310319533,18.8330261398763,371.09404730808,2.296588,0,2.88320547284,10300,2017-05-24 07:57:32,14,16.534,372.07829930808,3.28084,0.3131716,2.88320547284,221.4,0,0,1024,1024,1024,1024,221.4,0,96,4.162,4.162,4.156,4.15,0,0,6,GPS_Atti,
-34.2072313296224,18.8330261422188,371.09404730808,2.296588,0,2.97187673552,10400,2017-05-24 07:57:32,14,16.48,372.07829930808,3.28084,0.3131716,2.97187673552,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.154,4.148,4.144,4.14,0,0,6,GPS_Atti,
-34.2072313313467,18.8330261349839,371.09404730808,2.296588,0,2.97362542324,10500,2017-05-24 07:57:33,14,16.48,372.07829930808,3.28084,0.3131716,2.97362542324,221.3,0,0,1024,1024,1024,1024,221.4,0,96,4.154,4.148,4.144,4.14,0,0,6,GPS_Atti,
-34.2072315233899,18.8330260230218,371.09404730808,2.296588,0,3.05056440208,10600,2017-05-24 07:57:33,14,16.48,372.07829930808,3.28084,0.3131716,3.05056440208,221.2,0,0,1024,1024,1024,1024,221.4,0,96,4.154,4.148,4.144,4.14,0,0,6,GPS_Atti,
-34.2072315251065,18.8330260077988,371.09404730808,2.296588,0,3.05366151504,10700,2017-05-24 07:57:33,14,16.48,372.07829930808,3.28084,0.3131716,3.05366151504,221,0,0,1024,1024,1024,1024,221.4,0,96,4.154,4.148,4.144,4.14,0,0,6,GPS_Atti,
-34.2072318170515,18.8330260076146,371.09404730808,2.296588,0,3.14239511368,10800,2017-05-24 07:57:33,14,16.48,372.07829930808,3.28084,0.3131716,3.14239511368,220.7,0,0,1024,1024,1024,1024,221.4,0,96,4.154,4.148,4.144,4.14,0,0,6,GPS_Atti,
-34.2072318136956,18.8330260265227,371.09404730808,2.296588,0,3.13825797444,10900,2017-05-24 07:57:33,14,16.48,372.07829930808,3.28084,0.3131716,3.14239511368,220.5,0,0,1024,1024,1024,1024,221.3,0,96,4.154,4.148,4.144,4.14,0,0,6,GPS_Atti,
